annee,rang,ville,specialite
2017,1878,Nice,Hépato-gastro-entérologie
2017,1016,Nice,Maladies Infectieuses Et Tropicales
2017,1185,Nice,Médecine Cardiovasculaire
2017,6786,Nice,Médecine D’urgence
2017,7243,Nice,Médecine Et Santé Au Travail
2017,7881,Nice,Médecine Générale
2017,2819,Nice,Médecine Intensive-réanimation
2017,4932,Nice,Médecine Interne Et Immunologie Clinique
2017,4971,Nice,Médecine Légale Et Expertises Médicales
2017,2539,Nice,Médecine Nucléaire
2017,3411,Nice,Médecine Physique Et De Réadaptation
2017,3494,Nice,Médecine Vasculaire
2017,1896,Nice,Néphrologie
2017,2552,Nice,Neurologie
2017,2149,Nice,Oncologie
2017,3823,Nice,Pédiatrie
2017,3099,Nice,Pneumologie
2017,7400,Nice,Psychiatrie
2017,599,Nice,Radiologie Et Imagerie Médicale
2017,2362,Nice,Rhumatologie
2017,7192,Nice,Santé Publique
2017,4873,Nice,Biologie Médicale
2017,218,Bordeaux,Chirurgie Maxillo-faciale
2017,1549,Bordeaux,Chirurgie Orale
2017,1627,Bordeaux,Chirurgie Orthopédique Et Traumatologique
2017,677,Bordeaux,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,2028,Bordeaux,Chirurgie Thoracique Et Cardiovasculaire
2017,1949,Bordeaux,Chirurgie Vasculaire
2017,2288,Bordeaux,Chirurgie Viscérale Et Digestive
2017,2448,Bordeaux,Gynécologie Obstétrique
2017,1107,Bordeaux,Neurochirurgie
2017,754,Bordeaux,Ophtalmologie
2017,1063,Bordeaux,ORL
2017,1056,Bordeaux,Urologie
2017,4979,Bordeaux,Allergologie
2017,1238,Bordeaux,Anatomie Et Cytologie Pathologique
2017,1259,Bordeaux,Anesthésie-réanimation
2017,621,Bordeaux,Dermatologie Et Vénéréologie
2017,2582,Bordeaux,Endocrinologie-diabétologie-nutrition
2017,858,Bordeaux,Génétique Médicale
2017,4728,Bordeaux,Gériatrie
2017,2376,Bordeaux,Gynécologie Médicale
2017,417,Bordeaux,Hématologie
2017,1281,Bordeaux,Hépato-gastro-entérologie
2017,291,Bordeaux,Maladies Infectieuses Et Tropicales
2017,253,Bordeaux,Médecine Cardiovasculaire
2017,5327,Bordeaux,Médecine D’urgence
2017,8137,Bordeaux,Médecine Et Santé Au Travail
2017,6840,Bordeaux,Médecine Générale
2017,1866,Bordeaux,Médecine Intensive-réanimation
2017,2453,Bordeaux,Médecine Interne Et Immunologie Clinique
2017,2638,Bordeaux,Médecine Légale Et Expertises Médicales
2017,1334,Bordeaux,Médecine Nucléaire
2017,3505,Bordeaux,Médecine Physique Et De Réadaptation
2017,3686,Bordeaux,Médecine Vasculaire
2017,365,Bordeaux,Néphrologie
2017,851,Bordeaux,Neurologie
2017,1441,Bordeaux,Oncologie
2017,2947,Bordeaux,Pédiatrie
2017,2236,Bordeaux,Pneumologie
2017,7268,Bordeaux,Psychiatrie
2017,699,Bordeaux,Radiologie Et Imagerie Médicale
2017,1637,Bordeaux,Rhumatologie
2017,6111,Bordeaux,Santé Publique
2017,6736,Bordeaux,Biologie Médicale
2017,4102,La Réunion,Chirurgie Thoracique Et Cardiovasculaire
2017,4538,La Réunion,Gynécologie Obstétrique
2017,3661,La Réunion,Urologie
2017,3478,La Réunion,Anesthésie-réanimation
2017,4560,La Réunion,Endocrinologie-diabétologie-nutrition
2017,4278,La Réunion,Gynécologie Médicale
2017,3771,La Réunion,Hématologie
2017,6405,La Réunion,Médecine D’urgence
2017,6671,La Réunion,Médecine Générale
2017,1965,La Réunion,Médecine Intensive-réanimation
2017,2586,La Réunion,Néphrologie
2017,3196,La Réunion,Neurologie
2017,1978,La Réunion,Pédiatrie
2017,4437,La Réunion,Pneumologie
2017,7076,La Réunion,Psychiatrie
2017,1523,La Réunion,Radiologie Et Imagerie Médicale
2017,7710,La Réunion,Biologie Médicale
2017,753,Toulouse,Chirurgie Maxillo-faciale
2017,1733,Toulouse,Chirurgie Orale
2017,1626,Toulouse,Chirurgie Orthopédique Et Traumatologique
2017,401,Toulouse,Chirurgie Plastique, Reconstructrice Et Esthétique
2017,3770,Toulouse,Chirurgie Vasculaire
2017,2587,Toulouse,Chirurgie Viscérale Et Digestive
2017,2926,Toulouse,Gynécologie Obstétrique
2017,252,Toulouse,Neurochirurgie
2017,878,Toulouse,Ophtalmologie
2017,1068,Toulouse,ORL
2017,2059,Toulouse,Urologie
2017,3735,Toulouse,Allergologie
2017,981,Toulouse,Anatomie Et Cytologie Pathologique
2017,2493,Toulouse,Anesthésie-réanimation
2017,831,Toulouse,Dermatologie Et Vénéréologie
2017,4070,Toulouse,Endocrinologie-diabétologie-nutrition
2017,4367,Toulouse,Génétique Médicale
2017,5642,Toulouse,Gériatrie
2017,2991,Toulouse,Gynécologie Médicale
2017,450,Toulouse,Hématologie
2017,2349,Toulouse,Hépato-gastro-entérologie
2017,402,Toulouse,Maladies Infectieuses Et Tropicales
2017,639,Toulouse,Médecine Cardiovasculaire
2017,5729,Toulouse,Médecine D’urgence
2017,7976,Toulouse,Médecine Et Santé Au Travail
2017,7513,Toulouse,Médecine Générale
2017,1142,Toulouse,Médecine Intensive-réanimation
2017,1881,Toulouse,Médecine Interne Et Immunologie Clinique
2017,6108,Toulouse,Médecine Légale Et Expertises Médicales
2017,1655,Toulouse,Médecine Nucléaire
2017,4579,Toulouse,Médecine Physique Et De Réadaptation
2017,3818,Toulouse,Médecine Vasculaire
2017,744,Toulouse,Néphrologie
2017,1469,Toulouse,Neurologie
2017,1065,Toulouse,Oncologie
2017,3414,Toulouse,Pédiatrie
2017,1936,Toulouse,Pneumologie
2017,7440,Toulouse,Psychiatrie
2017,1143,Toulouse,Radiologie Et Imagerie Médicale
2017,1512,Toulouse,Rhumatologie
2017,7963,Toulouse,Santé Publique
2017,7743,Toulouse,Biologie Médicale
2017,3467,Limoges,Chirurgie Orthopédique Et Traumatologique
2017,4103,Limoges,Chirurgie Pédiatrique
2017,4510,Limoges,Chirurgie Thoracique Et Cardiovasculaire
2017,4439,Limoges,Chirurgie Vasculaire
2017,2999,Limoges,Chirurgie Viscérale Et Digestive
2017,4527,Limoges,Gynécologie Obstétrique
2017,1811,Limoges,Ophtalmologie
2017,445,Limoges,ORL
2017,3888,Limoges,Urologie
2017,6030,Limoges,Allergologie
2017,832,Limoges,Anatomie Et Cytologie Pathologique
2017,4083,Limoges,Anesthésie-réanimation
2017,2247,Limoges,Dermatologie Et Vénéréologie
2017,5595,Limoges,Endocrinologie-diabétologie-nutrition
2017,5749,Limoges,Génétique Médicale
2017,8265,Limoges,Gériatrie
2017,3975,Limoges,Gynécologie Médicale
2017,5266,Limoges,Hématologie
2017,3971,Limoges,Hépato-gastro-entérologie
2017,3459,Limoges,Maladies Infectieuses Et Tropicales
2017,2887,Limoges,Médecine Cardiovasculaire
2017,8285,Limoges,Médecine D’urgence
2017,0,Limoges,Médecine Et Santé Au Travail
2017,8364,Limoges,Médecine Générale
2017,4270,Limoges,Médecine Intensive-réanimation
2017,5118,Limoges,Médecine Interne Et Immunologie Clinique
2017,2691,Limoges,Médecine Physique Et De Réadaptation
2017,4635,Limoges,Médecine Vasculaire
2017,4395,Limoges,Néphrologie
2017,2322,Limoges,Neurologie
2017,4146,Limoges,Oncologie
2017,5008,Limoges,Pédiatrie
2017,4066,Limoges,Pneumologie
2017,8172,Limoges,Psychiatrie
2017,2536,Limoges,Radiologie Et Imagerie Médicale
2017,4290,Limoges,Rhumatologie
2017,8183,Limoges,Santé Publique
2017,7265,Limoges,Biologie Médicale
2017,2886,Martinique,Chirurgie Orthopédique Et Traumatologique
2017,1686,Martinique,Chirurgie Pédiatrique
2017,4148,Martinique,Chirurgie Thoracique Et Cardiovasculaire
2017,3942,Martinique,Chirurgie Vasculaire
2017,4509,Martinique,Chirurgie Viscérale Et Digestive
2017,3937,Martinique,Gynécologie Obstétrique
2017,2158,Martinique,Ophtalmologie
2017,1297,Martinique,ORL
2017,3865,Martinique,Urologie
2017,3589,Martinique,Anatomie Et Cytologie Pathologique
2017,3833,Martinique,Anesthésie-réanimation
2017,1567,Martinique,Dermatologie Et Vénéréologie
2017,5752,Martinique,Endocrinologie-diabétologie-nutrition
2017,7642,Martinique,Gériatrie
2017,4600,Martinique,Gynécologie Médicale
2017,5524,Martinique,Hématologie
2017,1442,Martinique,Hépato-gastro-entérologie
2017,3709,Martinique,Maladies Infectieuses Et Tropicales
2017,2553,Martinique,Médecine Cardiovasculaire
2017,6445,Martinique,Médecine D’urgence
2017,8189,Martinique,Médecine Et Santé Au Travail
2017,8144,Martinique,Médecine Générale
2017,4111,Martinique,Médecine Intensive-réanimation
2017,4727,Martinique,Médecine Interne Et Immunologie Clinique
2017,7250,Martinique,Médecine Légale Et Expertises Médicales
2017,3122,Martinique,Médecine Nucléaire
2017,5873,Martinique,Médecine Physique Et De Réadaptation
2017,4393,Martinique,Médecine Vasculaire
2017,4306,Martinique,Néphrologie
2017,2342,Martinique,Neurologie
2017,3513,Martinique,Oncologie
2017,4225,Martinique,Pédiatrie
2017,4624,Martinique,Pneumologie
2017,7309,Martinique,Psychiatrie
2017,2172,Martinique,Radiologie Et Imagerie Médicale
2017,3431,Martinique,Rhumatologie
2017,6963,Martinique,Santé Publique
2017,7247,Martinique,Biologie Médicale
2018,1559,Paris,Chirurgie Maxillo-faciale
2018,2030,Paris,Chirurgie Orale
2018,1815,Paris,Chirurgie Orthopédique Et Traumatologique
2018,2322,Paris,Chirurgie Pédiatrique
2018,1183,Paris,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,3588,Paris,Chirurgie Thoracique Et Cardiovasculaire
2018,3042,Paris,Chirurgie Vasculaire
2018,3692,Paris,Chirurgie Viscérale Et Digestive
2018,3474,Paris,Gynécologie Obstétrique
2018,2196,Paris,Neurochirurgie
2018,833,Paris,Ophtalmologie
2018,1343,Paris,ORL
2018,1596,Paris,Urologie
2018,2873,Paris,Allergologie
2018,3825,Paris,Anatomie Et Cytologie Pathologique
2018,3276,Paris,Anesthésie-réanimation
2018,796,Paris,Dermatologie Et Vénéréologie
2018,3973,Paris,Endocrinologie-diabétologie-nutrition
2018,3520,Paris,Génétique Médicale
2018,8592,Paris,Gériatrie
2018,4035,Paris,Gynécologie Médicale
2018,1316,Paris,Hématologie
2018,1530,Paris,Hépato-gastro-entérologie
2018,461,Paris,Maladies Infectieuses Et Tropicales
2018,1426,Paris,Médecine Cardiovasculaire
2018,8696,Paris,Médecine Générale
2018,4173,Paris,Médecine Intensive-réanimation
2018,2611,Paris,Médecine Interne Et Immunologie Clinique
2018,7509,Paris,Médecine Légale Et Expertises Médicales
2018,2104,Paris,Médecine Nucléaire
2018,4856,Paris,Médecine Physique Et De Réadaptation
2018,8698,Paris,Médecine Et Santé Au Travail
2018,8625,Paris,Médecine D’urgence
2018,3823,Paris,Médecine Vasculaire
2018,1299,Paris,Néphrologie
2018,1255,Paris,Neurologie
2018,2149,Paris,Oncologie
2018,5050,Paris,Pédiatrie
2018,3097,Paris,Pneumologie
2018,7043,Paris,Psychiatrie
2018,1586,Paris,Radiologie Et Imagerie Médicale
2018,2545,Paris,Rhumatologie
2018,7024,Paris,Santé Publique
2018,8514,Paris,Biologie Médicale
2018,2122,Strasbourg,Chirurgie Maxillo-faciale
2018,3352,Strasbourg,Chirurgie Orale
2018,2714,Strasbourg,Chirurgie Orthopédique Et Traumatologique
2018,1390,Strasbourg,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,2200,Strasbourg,Chirurgie Thoracique Et Cardiovasculaire
2018,4076,Strasbourg,Chirurgie Vasculaire
2018,4166,Strasbourg,Chirurgie Viscérale Et Digestive
2018,3716,Strasbourg,Gynécologie Obstétrique
2018,542,Strasbourg,Ophtalmologie
2018,2344,Strasbourg,ORL
2018,1917,Strasbourg,Urologie
2018,4713,Strasbourg,Allergologie
2018,4286,Strasbourg,Anatomie Et Cytologie Pathologique
2018,3061,Strasbourg,Anesthésie-réanimation
2018,852,Strasbourg,Dermatologie Et Vénéréologie
2018,4754,Strasbourg,Endocrinologie-diabétologie-nutrition
2018,5500,Strasbourg,Génétique Médicale
2018,6820,Strasbourg,Gériatrie
2018,3311,Strasbourg,Gynécologie Médicale
2018,987,Strasbourg,Hématologie
2018,2774,Strasbourg,Hépato-gastro-entérologie
2018,1794,Strasbourg,Maladies Infectieuses Et Tropicales
2018,1900,Strasbourg,Médecine Cardiovasculaire
2018,7014,Strasbourg,Médecine Générale
2018,4190,Strasbourg,Médecine Intensive-réanimation
2018,929,Strasbourg,Médecine Interne Et Immunologie Clinique
2018,2831,Strasbourg,Médecine Nucléaire
2018,2769,Strasbourg,Médecine Physique Et De Réadaptation
2018,7662,Strasbourg,Médecine Et Santé Au Travail
2018,7497,Strasbourg,Médecine D’urgence
2018,3441,Strasbourg,Médecine Vasculaire
2018,483,Strasbourg,Néphrologie
2018,704,Strasbourg,Neurologie
2018,2007,Strasbourg,Oncologie
2018,3798,Strasbourg,Pédiatrie
2018,3290,Strasbourg,Pneumologie
2018,7439,Strasbourg,Psychiatrie
2018,1889,Strasbourg,Radiologie Et Imagerie Médicale
2018,734,Strasbourg,Rhumatologie
2018,8674,Strasbourg,Santé Publique
2018,7198,Strasbourg,Biologie Médicale
2018,1289,Nancy,Chirurgie Maxillo-faciale
2018,3611,Nancy,Chirurgie Orale
2018,2992,Nancy,Chirurgie Orthopédique Et Traumatologique
2018,3806,Nancy,Chirurgie Pédiatrique
2018,1915,Nancy,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,3841,Nancy,Chirurgie Thoracique Et Cardiovasculaire
2018,4505,Nancy,Chirurgie Vasculaire
2018,4677,Nancy,Chirurgie Viscérale Et Digestive
2018,4767,Nancy,Gynécologie Obstétrique
2018,2137,Nancy,Neurochirurgie
2018,1319,Nancy,Ophtalmologie
2018,2709,Nancy,ORL
2018,3796,Nancy,Urologie
2018,3815,Nancy,Allergologie
2018,5126,Nancy,Anatomie Et Cytologie Pathologique
2018,3523,Nancy,Anesthésie-réanimation
2018,2106,Nancy,Dermatologie Et Vénéréologie
2018,6405,Nancy,Endocrinologie-diabétologie-nutrition
2018,6092,Nancy,Gériatrie
2018,4955,Nancy,Gynécologie Médicale
2018,4483,Nancy,Hématologie
2018,2762,Nancy,Hépato-gastro-entérologie
2018,2420,Nancy,Maladies Infectieuses Et Tropicales
2018,1062,Nancy,Médecine Cardiovasculaire
2018,8688,Nancy,Médecine Générale
2018,4530,Nancy,Médecine Intensive-réanimation
2018,4673,Nancy,Médecine Interne Et Immunologie Clinique
2018,5823,Nancy,Médecine Légale Et Expertises Médicales
2018,3577,Nancy,Médecine Nucléaire
2018,4670,Nancy,Médecine Physique Et De Réadaptation
2018,8174,Nancy,Médecine Et Santé Au Travail
2018,8237,Nancy,Médecine D’urgence
2018,559,Nancy,Médecine Vasculaire
2018,3399,Nancy,Néphrologie
2018,2894,Nancy,Neurologie
2018,3315,Nancy,Oncologie
2018,5093,Nancy,Pédiatrie
2018,4543,Nancy,Pneumologie
2018,8004,Nancy,Psychiatrie
2018,3050,Nancy,Radiologie Et Imagerie Médicale
2018,4158,Nancy,Rhumatologie
2018,8135,Nancy,Santé Publique
2018,7852,Nancy,Biologie Médicale
2018,1445,Besançon,Chirurgie Maxillo-faciale
2018,4127,Besançon,Chirurgie Orale
2018,3497,Besançon,Chirurgie Orthopédique Et Traumatologique
2018,5379,Besançon,Chirurgie Thoracique Et Cardiovasculaire
2018,4412,Besançon,Chirurgie Vasculaire
2018,3808,Besançon,Chirurgie Viscérale Et Digestive
2018,4782,Besançon,Gynécologie Obstétrique
2018,2443,Besançon,Neurochirurgie
2018,1830,Besançon,Ophtalmologie
2018,3254,Besançon,ORL
2018,3894,Besançon,Urologie
2018,6682,Besançon,Allergologie
2018,5611,Besançon,Anatomie Et Cytologie Pathologique
2018,4079,Besançon,Anesthésie-réanimation
2018,1531,Besançon,Dermatologie Et Vénéréologie
2018,6543,Besançon,Endocrinologie-diabétologie-nutrition
2018,7879,Besançon,Génétique Médicale
2018,8613,Besançon,Gériatrie
2018,4618,Besançon,Gynécologie Médicale
2018,4546,Besançon,Hématologie
2018,3208,Besançon,Hépato-gastro-entérologie
2018,2607,Besançon,Maladies Infectieuses Et Tropicales
2018,2253,Besançon,Médecine Cardiovasculaire
2018,8622,Besançon,Médecine Générale
2018,5254,Besançon,Médecine Intensive-réanimation
2018,6801,Besançon,Médecine Interne Et Immunologie Clinique
2018,3789,Besançon,Médecine Nucléaire
2018,7068,Besançon,Médecine Physique Et De Réadaptation
2018,8693,Besançon,Médecine D’urgence
2018,4341,Besançon,Médecine Vasculaire
2018,3685,Besançon,Néphrologie
2018,4179,Besançon,Neurologie
2018,2989,Besançon,Oncologie
2018,6021,Besançon,Pédiatrie
2018,4252,Besançon,Pneumologie
2018,8685,Besançon,Psychiatrie
2018,2870,Besançon,Radiologie Et Imagerie Médicale
2018,3504,Besançon,Rhumatologie
2018,0,Besançon,Santé Publique
2018,6761,Besançon,Biologie Médicale
2018,2172,Dijon,Chirurgie Maxillo-faciale
2018,2640,Dijon,Chirurgie Orthopédique Et Traumatologique
2018,3580,Dijon,Chirurgie Pédiatrique
2018,5205,Dijon,Chirurgie Thoracique Et Cardiovasculaire
2018,3975,Dijon,Chirurgie Vasculaire
2018,4430,Dijon,Chirurgie Viscérale Et Digestive
2018,4514,Dijon,Gynécologie Obstétrique
2018,3813,Dijon,Neurochirurgie
2018,1501,Dijon,Ophtalmologie
2018,2828,Dijon,ORL
2018,2579,Dijon,Urologie
2018,5679,Dijon,Allergologie
2018,4817,Dijon,Anatomie Et Cytologie Pathologique
2018,3359,Dijon,Anesthésie-réanimation
2018,1711,Dijon,Dermatologie Et Vénéréologie
2018,6323,Dijon,Endocrinologie-diabétologie-nutrition
2018,7249,Dijon,Génétique Médicale
2018,7777,Dijon,Gériatrie
2018,3339,Dijon,Gynécologie Médicale
2018,5329,Dijon,Hématologie
2018,3676,Dijon,Hépato-gastro-entérologie
2018,2667,Dijon,Maladies Infectieuses Et Tropicales
2018,1679,Dijon,Médecine Cardiovasculaire
2018,8701,Dijon,Médecine Générale
2018,4570,Dijon,Médecine Intensive-réanimation
2018,4614,Dijon,Médecine Interne Et Immunologie Clinique
2018,2000,Dijon,Médecine Légale Et Expertises Médicales
2018,1808,Dijon,Médecine Nucléaire
2018,6687,Dijon,Médecine Physique Et De Réadaptation
2018,8543,Dijon,Médecine Et Santé Au Travail
2018,8692,Dijon,Médecine D’urgence
2018,4337,Dijon,Médecine Vasculaire
2018,1904,Dijon,Néphrologie
2018,3004,Dijon,Neurologie
2018,1973,Dijon,Oncologie
2018,5677,Dijon,Pédiatrie
2018,4243,Dijon,Pneumologie
2018,8519,Dijon,Psychiatrie
2018,2491,Dijon,Radiologie Et Imagerie Médicale
2018,3032,Dijon,Rhumatologie
2018,8479,Dijon,Santé Publique
2018,7948,Dijon,Biologie Médicale
2018,3603,Reims,Chirurgie Orthopédique Et Traumatologique
2018,4464,Reims,Chirurgie Pédiatrique
2018,2177,Reims,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,5078,Reims,Chirurgie Thoracique Et Cardiovasculaire
2018,4309,Reims,Chirurgie Vasculaire
2018,4912,Reims,Chirurgie Viscérale Et Digestive
2018,4261,Reims,Gynécologie Obstétrique
2018,4212,Reims,Neurochirurgie
2018,1254,Reims,Ophtalmologie
2018,2559,Reims,ORL
2018,3530,Reims,Urologie
2018,5650,Reims,Allergologie
2018,5450,Reims,Anatomie Et Cytologie Pathologique
2018,3913,Reims,Anesthésie-réanimation
2018,2037,Reims,Dermatologie Et Vénéréologie
2018,5194,Reims,Endocrinologie-diabétologie-nutrition
2018,8023,Reims,Génétique Médicale
2018,8684,Reims,Gériatrie
2018,2045,Reims,Gynécologie Médicale
2018,3562,Reims,Hématologie
2018,3705,Reims,Hépato-gastro-entérologie
2018,1377,Reims,Maladies Infectieuses Et Tropicales
2018,2243,Reims,Médecine Cardiovasculaire
2018,8706,Reims,Médecine Générale
2018,3979,Reims,Médecine Intensive-réanimation
2018,4105,Reims,Médecine Interne Et Immunologie Clinique
2018,3261,Reims,Médecine Nucléaire
2018,6097,Reims,Médecine Physique Et De Réadaptation
2018,8646,Reims,Médecine Et Santé Au Travail
2018,8676,Reims,Médecine D’urgence
2018,3569,Reims,Néphrologie
2018,4280,Reims,Neurologie
2018,3425,Reims,Oncologie
2018,5950,Reims,Pédiatrie
2018,4400,Reims,Pneumologie
2018,8577,Reims,Psychiatrie
2018,2616,Reims,Radiologie Et Imagerie Médicale
2018,3859,Reims,Rhumatologie
2018,3241,Reims,Santé Publique
2018,8158,Reims,Biologie Médicale
2018,384,Caen,Chirurgie Maxillo-faciale
2018,2938,Caen,Chirurgie Orale
2018,3651,Caen,Chirurgie Orthopédique Et Traumatologique
2018,3952,Caen,Chirurgie Vasculaire
2018,4743,Caen,Chirurgie Viscérale Et Digestive
2018,4719,Caen,Gynécologie Obstétrique
2018,1039,Caen,Neurochirurgie
2018,1308,Caen,Ophtalmologie
2018,1996,Caen,ORL
2018,3389,Caen,Urologie
2018,5601,Caen,Allergologie
2018,4840,Caen,Anatomie Et Cytologie Pathologique
2018,3822,Caen,Anesthésie-réanimation
2018,1479,Caen,Dermatologie Et Vénéréologie
2018,5349,Caen,Endocrinologie-diabétologie-nutrition
2018,6908,Caen,Génétique Médicale
2018,0,Caen,Gériatrie
2018,3985,Caen,Gynécologie Médicale
2018,3919,Caen,Hématologie
2018,3762,Caen,Hépato-gastro-entérologie
2018,1600,Caen,Maladies Infectieuses Et Tropicales
2018,2256,Caen,Médecine Cardiovasculaire
2018,8666,Caen,Médecine Générale
2018,1818,Caen,Médecine Intensive-réanimation
2018,5231,Caen,Médecine Interne Et Immunologie Clinique
2018,7563,Caen,Médecine Légale Et Expertises Médicales
2018,3008,Caen,Médecine Nucléaire
2018,6803,Caen,Médecine Physique Et De Réadaptation
2018,0,Caen,Médecine Et Santé Au Travail
2018,8043,Caen,Médecine D’urgence
2018,3479,Caen,Médecine Vasculaire
2018,2744,Caen,Néphrologie
2018,4044,Caen,Neurologie
2018,2974,Caen,Oncologie
2018,5740,Caen,Pédiatrie
2018,4318,Caen,Pneumologie
2018,8332,Caen,Psychiatrie
2018,3076,Caen,Radiologie Et Imagerie Médicale
2018,1823,Caen,Rhumatologie
2018,8522,Caen,Santé Publique
2018,5121,Caen,Biologie Médicale
2018,2944,Rouen,Chirurgie Maxillo-faciale
2018,2143,Rouen,Chirurgie Orale
2018,3210,Rouen,Chirurgie Orthopédique Et Traumatologique
2018,3882,Rouen,Chirurgie Pédiatrique
2018,587,Rouen,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,4423,Rouen,Chirurgie Vasculaire
2018,4822,Rouen,Chirurgie Viscérale Et Digestive
2018,4120,Rouen,Gynécologie Obstétrique
2018,3287,Rouen,Neurochirurgie
2018,1461,Rouen,Ophtalmologie
2018,2349,Rouen,ORL
2018,2988,Rouen,Urologie
2018,5177,Rouen,Allergologie
2018,5057,Rouen,Anatomie Et Cytologie Pathologique
2018,3508,Rouen,Anesthésie-réanimation
2018,1357,Rouen,Dermatologie Et Vénéréologie
2018,5440,Rouen,Endocrinologie-diabétologie-nutrition
2018,8533,Rouen,Gériatrie
2018,5130,Rouen,Gynécologie Médicale
2018,3541,Rouen,Hématologie
2018,2306,Rouen,Hépato-gastro-entérologie
2018,1699,Rouen,Maladies Infectieuses Et Tropicales
2018,1665,Rouen,Médecine Cardiovasculaire
2018,8182,Rouen,Médecine Générale
2018,4132,Rouen,Médecine Intensive-réanimation
2018,3715,Rouen,Médecine Interne Et Immunologie Clinique
2018,5259,Rouen,Médecine Légale Et Expertises Médicales
2018,3192,Rouen,Médecine Nucléaire
2018,6121,Rouen,Médecine Physique Et De Réadaptation
2018,8304,Rouen,Médecine Et Santé Au Travail
2018,7934,Rouen,Médecine D’urgence
2018,3845,Rouen,Médecine Vasculaire
2018,2170,Rouen,Néphrologie
2018,3711,Rouen,Neurologie
2018,2633,Rouen,Oncologie
2018,5182,Rouen,Pédiatrie
2018,3830,Rouen,Pneumologie
2018,8275,Rouen,Psychiatrie
2018,2324,Rouen,Radiologie Et Imagerie Médicale
2018,3041,Rouen,Rhumatologie
2018,7647,Rouen,Santé Publique
2018,8434,Rouen,Biologie Médicale
2018,1507,Lille,Chirurgie Maxillo-faciale
2018,2295,Lille,Chirurgie Orthopédique Et Traumatologique
2018,4092,Lille,Chirurgie Pédiatrique
2018,498,Lille,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,4081,Lille,Chirurgie Vasculaire
2018,4093,Lille,Chirurgie Viscérale Et Digestive
2018,3230,Lille,Gynécologie Obstétrique
2018,1934,Lille,Neurochirurgie
2018,1112,Lille,Ophtalmologie
2018,1919,Lille,ORL
2018,1998,Lille,Urologie
2018,3735,Lille,Allergologie
2018,4050,Lille,Anatomie Et Cytologie Pathologique
2018,2741,Lille,Anesthésie-réanimation
2018,1246,Lille,Dermatologie Et Vénéréologie
2018,4285,Lille,Endocrinologie-diabétologie-nutrition
2018,3827,Lille,Génétique Médicale
2018,8616,Lille,Gériatrie
2018,2888,Lille,Gynécologie Médicale
2018,992,Lille,Hématologie
2018,2166,Lille,Hépato-gastro-entérologie
2018,1688,Lille,Maladies Infectieuses Et Tropicales
2018,1334,Lille,Médecine Cardiovasculaire
2018,8031,Lille,Médecine Générale
2018,4255,Lille,Médecine Intensive-réanimation
2018,3107,Lille,Médecine Interne Et Immunologie Clinique
2018,2402,Lille,Médecine Légale Et Expertises Médicales
2018,2605,Lille,Médecine Nucléaire
2018,5084,Lille,Médecine Physique Et De Réadaptation
2018,8456,Lille,Médecine Et Santé Au Travail
2018,7726,Lille,Médecine D’urgence
2018,4609,Lille,Médecine Vasculaire
2018,1660,Lille,Néphrologie
2018,2010,Lille,Neurologie
2018,1867,Lille,Oncologie
2018,3793,Lille,Pédiatrie
2018,2994,Lille,Pneumologie
2018,7843,Lille,Psychiatrie
2018,1809,Lille,Radiologie Et Imagerie Médicale
2018,3080,Lille,Rhumatologie
2018,8657,Lille,Santé Publique
2018,8576,Lille,Biologie Médicale
2018,1986,Amiens,Chirurgie Maxillo-faciale
2018,3516,Amiens,Chirurgie Orthopédique Et Traumatologique
2018,4128,Amiens,Chirurgie Pédiatrique
2018,1071,Amiens,Chirurgie Plastique, Reconstructrice Et Esthétique
2018,5253,Amiens,Chirurgie Thoracique Et Cardiovasculaire
2018,4410,Amiens,Chirurgie Vasculaire
2018,4886,Amiens,Chirurgie Viscérale Et Digestive
2018,4603,Amiens,Gynécologie Obstétrique
2018,1541,Amiens,Ophtalmologie
2018,2168,Amiens,ORL
2018,3347,Amiens,Urologie
2018,4997,Amiens,Anatomie Et Cytologie Pathologique
2018,3539,Amiens,Anesthésie-réanimation
2018,2043,Amiens,Dermatologie Et Vénéréologie
2018,5200,Amiens,Endocrinologie-diabétologie-nutrition
2018,8470,Amiens,Génétique Médicale
2018,8662,Amiens,Gériatrie
2018,5213,Amiens,Gynécologie Médicale
2018,4975,Amiens,Hématologie
2018,2648,Amiens,Hépato-gastro-entérologie
2018,3111,Amiens,Maladies Infectieuses Et Tropicales
2018,2325,Amiens,Médecine Cardiovasculaire
2018,8621,Amiens,Médecine Générale
2018,5120,Amiens,Médecine Intensive-réanimation
2018,6753,Amiens,Médecine Interne Et Immunologie Clinique
2018,6991,Amiens,Médecine Légale Et Expertises Médicales
2018,2277,Amiens,Médecine Nucléaire
2018,6847,Amiens,Médecine Physique Et De Réadaptation
2018,6829,Amiens,Médecine Et Santé Au Travail
2018,8610,Amiens,Médecine D’urgence
2018,4381,Amiens,Médecine Vasculaire
2018,2655,Amiens,Néphrologie
2018,3379,Amiens,Neurologie
